user_id,persona,date,merchant,category,amount,payment_method,is_anomaly_synthetic
32,young_professional,2026-04-21,Metro Card,Transport,17.53,Credit Card,False
32,young_professional,2026-04-22,Local Cafe,Dining,1.0,Cash,False
32,young_professional,2026-04-25,Cinema,Entertainment,27.61,Mobile Wallet,False
32,young_professional,2026-04-26,Walmart,Groceries,38.88,Mobile Wallet,False
32,young_professional,2026-04-26,Fresh Foods,Groceries,14.31,Mobile Wallet,False
32,young_professional,2026-04-27,Local Cafe,Dining,5.46,Credit Card,False
32,young_professional,2026-04-27,Steam,Entertainment,9.71,Cash,False
32,young_professional,2026-04-27,Pizza Hut,Dining,24.92,Debit Card,False
32,young_professional,2026-04-29,Zara,Shopping,83.0,Cash,False
32,young_professional,2026-04-29,Zara,Shopping,1.0,Mobile Wallet,False
32,young_professional,2026-04-30,Carrefour,Groceries,1.0,Debit Card,False
32,young_professional,2026-05-01,Spotify,Entertainment,21.19,Debit Card,False
32,young_professional,2026-05-03,Landlord Transfer,Rent,407.55,Mobile Wallet,False
32,young_professional,2026-05-03,Zara,Shopping,126.69,Credit Card,False
32,young_professional,2026-05-04,Carrefour,Groceries,37.36,Credit Card,False
32,young_professional,2026-05-05,Careem,Transport,18.83,Credit Card,False
32,young_professional,2026-05-06,McDonalds,Dining,14.13,Cash,False
32,young_professional,2026-05-06,Uber,Transport,5.57,Cash,False
32,young_professional,2026-05-06,IKEA,Shopping,76.22,Debit Card,False
32,young_professional,2026-05-07,Cinema,Entertainment,35.95,Debit Card,False
32,young_professional,2026-05-09,Fresh Foods,Groceries,48.81,Cash,False
32,young_professional,2026-05-09,Water Board,Utilities,75.39,Debit Card,False
32,young_professional,2026-05-09,Steam,Entertainment,16.66,Cash,False
32,young_professional,2026-05-10,Spotify,Entertainment,16.64,Credit Card,False
32,young_professional,2026-05-12,Starbucks,Dining,13.24,Credit Card,False
32,young_professional,2026-05-12,Landlord Transfer,Rent,588.71,Debit Card,False
32,young_professional,2026-05-13,Zara,Shopping,109.71,Mobile Wallet,False
32,young_professional,2026-05-13,Steam,Entertainment,15.24,Debit Card,False
32,young_professional,2026-05-13,Landlord Transfer,Rent,616.39,Credit Card,False
32,young_professional,2026-05-14,Landlord Transfer,Rent,426.22,Credit Card,False
32,young_professional,2026-05-15,Landlord Transfer,Rent,387.01,Credit Card,False
32,young_professional,2026-05-15,Pizza Hut,Dining,30.01,Debit Card,False
32,young_professional,2026-05-15,Amazon,Shopping,32.09,Mobile Wallet,False
32,young_professional,2026-05-16,Internet ISP,Utilities,34.04,Debit Card,False
32,young_professional,2026-05-20,Daraz,Shopping,87.49,Debit Card,False
32,young_professional,2026-05-20,Landlord Transfer,Rent,546.63,Credit Card,False
32,young_professional,2026-05-22,Shell Gas,Transport,1.0,Debit Card,False
32,young_professional,2026-05-22,Landlord Transfer,Rent,505.5,Credit Card,False
32,young_professional,2026-05-23,AirBnB,Travel,1.0,Credit Card,False
32,young_professional,2026-05-23,Metro Card,Transport,17.23,Debit Card,False
32,young_professional,2026-05-24,Starbucks,Dining,16.19,Credit Card,False
32,young_professional,2026-05-24,IKEA,Shopping,53.25,Debit Card,False
32,young_professional,2026-05-27,Water Board,Utilities,53.29,Debit Card,False
32,young_professional,2026-05-27,Pizza Hut,Dining,7.48,Cash,False
32,young_professional,2026-05-28,Landlord Transfer,Rent,462.13,Debit Card,False
32,young_professional,2026-06-01,Fresh Foods,Groceries,51.24,Debit Card,False
32,young_professional,2026-06-01,Uber,Transport,25.58,Debit Card,False
32,young_professional,2026-06-02,Daraz,Shopping,21.51,Credit Card,False
32,young_professional,2026-06-02,Walmart,Groceries,28.87,Mobile Wallet,False
32,young_professional,2026-06-02,Daraz,Shopping,99.93,Credit Card,False
32,young_professional,2026-06-03,Local Mart,Groceries,44.02,Mobile Wallet,False
32,young_professional,2026-06-03,IKEA,Shopping,37.56,Mobile Wallet,False
32,young_professional,2026-06-04,Metro Card,Transport,13.76,Mobile Wallet,False
32,young_professional,2026-06-04,Internet ISP,Utilities,75.67,Mobile Wallet,False
32,young_professional,2026-06-04,Cinema,Entertainment,15.08,Mobile Wallet,False
32,young_professional,2026-06-05,Daraz,Shopping,6.19,Mobile Wallet,False
32,young_professional,2026-06-06,Carrefour,Groceries,27.08,Credit Card,False
32,young_professional,2026-06-09,Clinic,Healthcare,20.24,Credit Card,False
32,young_professional,2026-06-10,Local Mart,Groceries,37.58,Cash,False
32,young_professional,2026-06-10,Landlord Transfer,Rent,558.42,Mobile Wallet,False
32,young_professional,2026-06-10,IKEA,Shopping,7.65,Mobile Wallet,False
32,young_professional,2026-06-11,Hospital,Healthcare,63.43,Cash,False
32,young_professional,2026-06-12,Walmart,Groceries,32.48,Cash,False
32,young_professional,2026-06-14,Metro Card,Transport,12.05,Debit Card,False
32,young_professional,2026-06-14,Uber,Transport,3.74,Debit Card,False
32,young_professional,2026-06-14,Metro Card,Transport,14.36,Debit Card,False
32,young_professional,2026-06-15,Local Cafe,Dining,25.73,Debit Card,False
32,young_professional,2026-06-16,Hospital,Healthcare,65.91,Mobile Wallet,False
32,young_professional,2026-06-19,Careem,Transport,9.3,Debit Card,False
32,young_professional,2026-06-19,Electric Co,Utilities,40.82,Debit Card,False
32,young_professional,2026-06-20,Gas Company,Utilities,74.81,Cash,False
32,young_professional,2026-06-20,Local Cafe,Dining,1.0,Mobile Wallet,False
32,young_professional,2026-06-20,Hotel Booking,Travel,121.0,Mobile Wallet,False
32,young_professional,2026-06-23,Zara,Shopping,90.18,Debit Card,False
32,young_professional,2026-06-24,Gas Company,Utilities,44.61,Debit Card,False
32,young_professional,2026-06-24,IKEA,Shopping,90.73,Credit Card,False
32,young_professional,2026-06-25,Carrefour,Groceries,39.93,Debit Card,False
32,young_professional,2026-06-26,Uber,Transport,18.08,Cash,False
32,young_professional,2026-06-26,Landlord Transfer,Rent,517.05,Credit Card,False
32,young_professional,2026-06-26,Cinema,Entertainment,22.22,Mobile Wallet,False
32,young_professional,2026-06-27,IKEA,Shopping,20.0,Mobile Wallet,False
32,young_professional,2026-06-29,McDonalds,Dining,21.76,Cash,False
32,young_professional,2026-06-29,Pizza Hut,Dining,7.49,Mobile Wallet,False
32,young_professional,2026-06-30,Airline Co,Travel,286.19,Mobile Wallet,False
32,young_professional,2026-07-01,Netflix,Entertainment,19.31,Cash,False
32,young_professional,2026-07-02,Pizza Hut,Dining,12.03,Debit Card,False
32,young_professional,2026-07-02,Landlord Transfer,Rent,577.12,Debit Card,False
32,young_professional,2026-07-06,Landlord Transfer,Rent,481.4,Credit Card,False
32,young_professional,2026-07-06,Carrefour,Groceries,36.27,Cash,False
32,young_professional,2026-07-07,Uber,Transport,18.08,Credit Card,False
32,young_professional,2026-07-08,Daraz,Shopping,56.34,Cash,False
32,young_professional,2026-07-10,Walmart,Groceries,53.45,Mobile Wallet,False
32,young_professional,2026-07-14,IKEA,Shopping,77.24,Cash,False
32,young_professional,2026-07-14,IKEA,Shopping,53.85,Cash,False
32,young_professional,2026-07-15,Landlord Transfer,Rent,584.03,Cash,False
32,young_professional,2026-07-16,Shell Gas,Transport,15.18,Credit Card,False
32,young_professional,2026-07-16,Electric Co,Utilities,55.35,Mobile Wallet,False
32,young_professional,2026-07-16,Local Cafe,Dining,31.07,Mobile Wallet,False
32,young_professional,2026-07-22,AirBnB,Travel,23.56,Credit Card,False
32,young_professional,2026-07-22,Landlord Transfer,Rent,420.59,Debit Card,False
32,young_professional,2026-07-23,Gas Company,Utilities,27.89,Cash,False
32,young_professional,2026-07-23,Fresh Foods,Groceries,59.72,Cash,False
32,young_professional,2026-07-25,Airline Co,Travel,260.42,Debit Card,False
32,young_professional,2026-07-25,Airline Co,Travel,318.9,Credit Card,False
32,young_professional,2026-07-28,Metro Card,Transport,14.42,Cash,False
32,young_professional,2026-07-30,IKEA,Shopping,30.27,Debit Card,False
32,young_professional,2026-07-31,Netflix,Entertainment,7.12,Credit Card,False
32,young_professional,2026-07-31,Local Mart,Groceries,23.42,Credit Card,False
32,young_professional,2026-07-31,Starbucks,Dining,14.55,Debit Card,False
32,young_professional,2026-08-01,IKEA,Shopping,99.42,Debit Card,False
32,young_professional,2026-08-02,Local Cafe,Dining,30.09,Debit Card,False
32,young_professional,2026-08-03,Local Cafe,Dining,12.96,Cash,False
32,young_professional,2026-08-03,Landlord Transfer,Rent,471.2,Credit Card,False
32,young_professional,2026-08-05,Amazon,Shopping,342.27,Credit Card,True
32,young_professional,2026-08-07,Shell Gas,Transport,18.86,Mobile Wallet,False
32,young_professional,2026-08-08,Amazon,Shopping,19.27,Debit Card,False
32,young_professional,2026-08-08,Local Cafe,Dining,106.99,Debit Card,True
32,young_professional,2026-08-09,Steam,Entertainment,21.6,Credit Card,False
32,young_professional,2026-08-10,Uber,Transport,21.07,Mobile Wallet,False
32,young_professional,2026-08-13,Shell Gas,Transport,10.25,Cash,False
32,young_professional,2026-08-14,Fresh Foods,Groceries,67.0,Cash,False
32,young_professional,2026-08-15,Pizza Hut,Dining,9.89,Cash,False
32,young_professional,2026-08-16,Water Board,Utilities,61.68,Cash,False
32,young_professional,2026-08-17,Water Board,Utilities,45.05,Debit Card,False
32,young_professional,2026-08-18,Walmart,Groceries,48.76,Mobile Wallet,False
32,young_professional,2026-08-19,IKEA,Shopping,23.45,Cash,False
32,young_professional,2026-08-19,Local Mart,Groceries,59.49,Cash,False
32,young_professional,2026-08-20,Metro Card,Transport,20.41,Mobile Wallet,False
32,young_professional,2026-08-22,McDonalds,Dining,37.2,Cash,False
32,young_professional,2026-08-22,Pizza Hut,Dining,17.08,Credit Card,False
32,young_professional,2026-08-22,Starbucks,Dining,13.62,Debit Card,False
32,young_professional,2026-08-22,Starbucks,Dining,24.18,Debit Card,False
32,young_professional,2026-08-24,Dental Care,Healthcare,61.45,Debit Card,False
32,young_professional,2026-08-26,McDonalds,Dining,29.28,Cash,False
32,young_professional,2026-08-27,Gas Company,Utilities,45.49,Mobile Wallet,False
32,young_professional,2026-08-29,Gas Company,Utilities,41.22,Cash,False
32,young_professional,2026-08-29,Zara,Shopping,51.69,Credit Card,False
32,young_professional,2026-08-29,Airline Co,Travel,180.87,Debit Card,False
32,young_professional,2026-08-31,Local Cafe,Dining,18.15,Credit Card,False
32,young_professional,2026-09-01,Internet ISP,Utilities,76.25,Credit Card,False
33,high_earner,2026-03-05,Hotel Booking,Travel,1.0,Mobile Wallet,False
33,high_earner,2026-03-05,Daraz,Shopping,26.36,Mobile Wallet,False
33,high_earner,2026-03-06,Local Cafe,Dining,21.81,Credit Card,False
33,high_earner,2026-03-07,Pizza Hut,Dining,15.98,Cash,False
33,high_earner,2026-03-07,McDonalds,Dining,21.48,Cash,False
33,high_earner,2026-03-09,Daraz,Shopping,90.4,Mobile Wallet,False
33,high_earner,2026-03-09,Hotel Booking,Travel,556.44,Mobile Wallet,False
33,high_earner,2026-03-09,Daraz,Shopping,97.67,Mobile Wallet,False
33,high_earner,2026-03-10,Steam,Entertainment,19.84,Debit Card,False
33,high_earner,2026-03-12,Pizza Hut,Dining,3.59,Debit Card,False
33,high_earner,2026-03-12,Daraz,Shopping,68.42,Cash,False
33,high_earner,2026-03-13,Daraz,Shopping,43.86,Cash,False
33,high_earner,2026-03-13,AirBnB,Travel,331.15,Mobile Wallet,False
33,high_earner,2026-03-13,Amazon,Shopping,23.48,Credit Card,False
33,high_earner,2026-03-15,McDonalds,Dining,19.27,Credit Card,False
33,high_earner,2026-03-16,Electric Co,Utilities,72.47,Debit Card,False
33,high_earner,2026-03-16,Fresh Foods,Groceries,36.17,Mobile Wallet,False
33,high_earner,2026-03-17,Netflix,Entertainment,15.01,Debit Card,False
33,high_earner,2026-03-18,Amazon,Shopping,36.35,Credit Card,False
33,high_earner,2026-03-18,Fresh Foods,Groceries,49.95,Debit Card,False
33,high_earner,2026-03-20,Landlord Transfer,Rent,432.03,Debit Card,False
33,high_earner,2026-03-21,Internet ISP,Utilities,41.1,Cash,False
33,high_earner,2026-03-22,AirBnB,Travel,1.0,Cash,False
33,high_earner,2026-03-22,Amazon,Shopping,120.95,Credit Card,False
33,high_earner,2026-03-22,Starbucks,Dining,16.61,Cash,False
33,high_earner,2026-03-22,Cinema,Entertainment,5.66,Credit Card,False
33,high_earner,2026-03-23,Walmart,Groceries,40.42,Credit Card,False
33,high_earner,2026-03-25,Landlord Transfer,Rent,532.24,Credit Card,False
33,high_earner,2026-03-28,Airline Co,Travel,211.39,Debit Card,False
33,high_earner,2026-03-28,IKEA,Shopping,18.42,Mobile Wallet,False
33,high_earner,2026-03-30,Airline Co,Travel,223.59,Cash,False
33,high_earner,2026-04-01,Pizza Hut,Dining,19.25,Credit Card,False
33,high_earner,2026-04-01,Zara,Shopping,39.12,Debit Card,False
33,high_earner,2026-04-02,Landlord Transfer,Rent,578.48,Mobile Wallet,False
33,high_earner,2026-04-03,Cinema,Entertainment,3.58,Debit Card,False
33,high_earner,2026-04-04,Amazon,Shopping,629.77,Debit Card,True
33,high_earner,2026-04-06,Pizza Hut,Dining,21.73,Credit Card,False
33,high_earner,2026-04-06,Hotel Booking,Travel,338.63,Cash,False
33,high_earner,2026-04-06,AirBnB,Travel,149.83,Debit Card,False
33,high_earner,2026-04-08,Fresh Foods,Groceries,57.99,Mobile Wallet,False
33,high_earner,2026-04-08,Cinema,Entertainment,7.75,Cash,False
33,high_earner,2026-04-08,Hotel Booking,Travel,327.88,Mobile Wallet,False
33,high_earner,2026-04-09,IKEA,Shopping,48.14,Debit Card,False
33,high_earner,2026-04-09,Local Mart,Groceries,48.3,Cash,False
33,high_earner,2026-04-10,Daraz,Shopping,1.0,Debit Card,False
33,high_earner,2026-04-11,Hotel Booking,Travel,508.13,Debit Card,False
33,high_earner,2026-04-11,Landlord Transfer,Rent,440.08,Credit Card,False
33,high_earner,2026-04-11,Amazon,Shopping,59.03,Credit Card,False
33,high_earner,2026-04-14,Amazon,Shopping,70.26,Debit Card,False
33,high_earner,2026-04-15,McDonalds,Dining,19.86,Mobile Wallet,False
33,high_earner,2026-04-15,Starbucks,Dining,18.17,Debit Card,False
33,high_earner,2026-04-17,Amazon,Shopping,1.0,Cash,False
33,high_earner,2026-04-17,Zara,Shopping,58.7,Cash,False
33,high_earner,2026-04-18,AirBnB,Travel,270.78,Debit Card,False
33,high_earner,2026-04-19,AirBnB,Travel,244.49,Mobile Wallet,False
33,high_earner,2026-04-20,Gas Company,Utilities,88.54,Mobile Wallet,False
33,high_earner,2026-04-20,McDonalds,Dining,31.21,Cash,False
33,high_earner,2026-04-21,Spotify,Entertainment,17.95,Mobile Wallet,False
33,high_earner,2026-04-21,Netflix,Entertainment,1.0,Cash,False
33,high_earner,2026-04-22,Daraz,Shopping,54.19,Mobile Wallet,False
33,high_earner,2026-04-23,Starbucks,Dining,7.42,Credit Card,True
33,high_earner,2026-04-23,Netflix,Entertainment,18.56,Cash,False
33,high_earner,2026-04-24,Local Cafe,Dining,16.92,Debit Card,False
33,high_earner,2026-04-25,Hotel Booking,Travel,424.85,Mobile Wallet,False
33,high_earner,2026-04-26,Steam,Entertainment,8.14,Cash,False
33,high_earner,2026-04-26,Landlord Transfer,Rent,424.48,Debit Card,False
33,high_earner,2026-04-27,Cinema,Entertainment,9.66,Mobile Wallet,False
33,high_earner,2026-04-27,Local Mart,Groceries,55.77,Debit Card,False
33,high_earner,2026-04-28,Pharmacy,Healthcare,76.9,Debit Card,False
33,high_earner,2026-04-28,Hotel Booking,Travel,239.03,Mobile Wallet,False
33,high_earner,2026-04-29,Landlord Transfer,Rent,441.2,Mobile Wallet,False
33,high_earner,2026-04-29,Hotel Booking,Travel,35.71,Debit Card,False
33,high_earner,2026-04-30,Airline Co,Travel,125.44,Debit Card,False
33,high_earner,2026-04-30,Airline Co,Travel,324.29,Mobile Wallet,False
33,high_earner,2026-05-01,Hotel Booking,Travel,102.66,Debit Card,False
33,high_earner,2026-05-03,Daraz,Shopping,68.45,Mobile Wallet,False
33,high_earner,2026-05-04,Airline Co,Travel,305.32,Credit Card,False
33,high_earner,2026-05-04,Zara,Shopping,59.12,Cash,False
33,high_earner,2026-05-06,Cinema,Entertainment,14.74,Cash,False
33,high_earner,2026-05-07,Airline Co,Travel,340.69,Credit Card,False
33,high_earner,2026-05-07,Dental Care,Healthcare,52.57,Debit Card,False
33,high_earner,2026-05-08,Airline Co,Travel,1.0,Debit Card,False
33,high_earner,2026-05-08,Pizza Hut,Dining,41.82,Cash,False
33,high_earner,2026-05-09,IKEA,Shopping,105.53,Debit Card,False
33,high_earner,2026-05-10,Landlord Transfer,Rent,425.05,Credit Card,False
33,high_earner,2026-05-12,Hotel Booking,Travel,47.98,Cash,False
33,high_earner,2026-05-13,AirBnB,Travel,135.45,Mobile Wallet,False
33,high_earner,2026-05-13,Landlord Transfer,Rent,528.09,Cash,False
33,high_earner,2026-05-13,Hotel Booking,Travel,331.03,Credit Card,False
33,high_earner,2026-05-14,Dental Care,Healthcare,38.01,Credit Card,False
33,high_earner,2026-05-14,Hotel Booking,Travel,50.66,Mobile Wallet,False
33,high_earner,2026-05-14,Hotel Booking,Travel,16.72,Debit Card,False
33,high_earner,2026-05-15,Cinema,Entertainment,1.61,Debit Card,False
33,high_earner,2026-05-15,Hotel Booking,Travel,282.93,Cash,False
33,high_earner,2026-05-15,Cinema,Entertainment,12.56,Credit Card,False
33,high_earner,2026-05-16,Carrefour,Groceries,62.1,Cash,False
33,high_earner,2026-05-16,Fresh Foods,Groceries,50.33,Cash,False
33,high_earner,2026-05-17,Amazon,Shopping,71.21,Debit Card,False
33,high_earner,2026-05-17,Landlord Transfer,Rent,674.83,Debit Card,False
33,high_earner,2026-05-19,Local Cafe,Dining,1.0,Debit Card,False
33,high_earner,2026-05-19,Local Cafe,Dining,7.03,Credit Card,False
33,high_earner,2026-05-19,Steam,Entertainment,5.57,Credit Card,False
33,high_earner,2026-05-20,Landlord Transfer,Rent,518.28,Cash,False
33,high_earner,2026-05-22,Fresh Foods,Groceries,23.43,Credit Card,False
33,high_earner,2026-05-22,Internet ISP,Utilities,65.59,Credit Card,False
33,high_earner,2026-05-23,Hotel Booking,Travel,94.96,Debit Card,False
33,high_earner,2026-05-23,Cinema,Entertainment,8.06,Credit Card,False
33,high_earner,2026-05-24,Daraz,Shopping,7.11,Mobile Wallet,False
33,high_earner,2026-05-24,AirBnB,Travel,95.82,Cash,False
33,high_earner,2026-05-25,Landlord Transfer,Rent,460.27,Debit Card,False
33,high_earner,2026-05-26,Amazon,Shopping,101.46,Mobile Wallet,False
33,high_earner,2026-05-26,Amazon,Shopping,55.46,Cash,False
33,high_earner,2026-05-26,Daraz,Shopping,37.42,Mobile Wallet,False
33,high_earner,2026-05-26,Airline Co,Travel,152.05,Credit Card,False
33,high_earner,2026-05-29,Daraz,Shopping,52.38,Cash,False
33,high_earner,2026-06-01,Airline Co,Travel,109.01,Cash,False
33,high_earner,2026-06-01,Local Mart,Groceries,48.53,Mobile Wallet,False
33,high_earner,2026-06-01,Carrefour,Groceries,27.47,Mobile Wallet,False
33,high_earner,2026-06-02,Starbucks,Dining,6.39,Debit Card,False
33,high_earner,2026-06-04,Landlord Transfer,Rent,327.27,Credit Card,False
33,high_earner,2026-06-04,Local Mart,Groceries,58.59,Cash,False
33,high_earner,2026-06-04,AirBnB,Travel,174.37,Credit Card,False
33,high_earner,2026-06-06,Airline Co,Travel,222.52,Debit Card,False
33,high_earner,2026-06-07,Pharmacy,Healthcare,85.83,Credit Card,False
33,high_earner,2026-06-08,Airline Co,Travel,192.4,Credit Card,False
33,high_earner,2026-06-09,Pizza Hut,Dining,9.05,Debit Card,False
33,high_earner,2026-06-11,Landlord Transfer,Rent,455.95,Mobile Wallet,False
33,high_earner,2026-06-14,Zara,Shopping,52.66,Credit Card,False
33,high_earner,2026-06-15,Local Cafe,Dining,13.42,Credit Card,False
33,high_earner,2026-06-17,Fresh Foods,Groceries,55.03,Cash,False
33,high_earner,2026-06-17,Walmart,Groceries,36.58,Cash,False
33,high_earner,2026-06-23,Landlord Transfer,Rent,545.36,Cash,False
33,high_earner,2026-06-25,Starbucks,Dining,33.5,Mobile Wallet,False
33,high_earner,2026-06-25,Carrefour,Groceries,18.43,Cash,False
33,high_earner,2026-06-26,AirBnB,Travel,244.52,Credit Card,False
33,high_earner,2026-07-03,Amazon,Shopping,70.16,Credit Card,False
33,high_earner,2026-07-03,Carrefour,Groceries,55.79,Debit Card,False
33,high_earner,2026-07-04,Internet ISP,Utilities,68.77,Debit Card,False
33,high_earner,2026-07-04,Landlord Transfer,Rent,304.8,Mobile Wallet,False
33,high_earner,2026-07-05,Pizza Hut,Dining,25.9,Credit Card,False
33,high_earner,2026-07-05,Hotel Booking,Travel,31.6,Mobile Wallet,False
33,high_earner,2026-07-07,Fresh Foods,Groceries,44.95,Credit Card,False
33,high_earner,2026-07-10,AirBnB,Travel,3.97,Mobile Wallet,False
33,high_earner,2026-07-12,Daraz,Shopping,49.0,Debit Card,False
33,high_earner,2026-07-14,Clinic,Healthcare,53.11,Mobile Wallet,False
33,high_earner,2026-07-16,McDonalds,Dining,15.18,Debit Card,False
33,high_earner,2026-07-19,Landlord Transfer,Rent,622.74,Mobile Wallet,False
33,high_earner,2026-07-20,Local Cafe,Dining,22.6,Cash,False
33,high_earner,2026-07-23,Cinema,Entertainment,9.23,Debit Card,False
33,high_earner,2026-07-23,Amazon,Shopping,1.0,Credit Card,False
33,high_earner,2026-07-23,Dental Care,Healthcare,43.78,Debit Card,False
33,high_earner,2026-07-24,Walmart,Groceries,29.36,Cash,False
33,high_earner,2026-07-25,Netflix,Entertainment,9.77,Cash,False
33,high_earner,2026-07-26,Zara,Shopping,61.22,Mobile Wallet,False
33,high_earner,2026-07-26,AirBnB,Travel,213.19,Credit Card,False
33,high_earner,2026-07-26,Hotel Booking,Travel,283.11,Mobile Wallet,False
33,high_earner,2026-07-27,Landlord Transfer,Rent,488.44,Debit Card,False
33,high_earner,2026-07-27,Pharmacy,Healthcare,28.44,Credit Card,False
33,high_earner,2026-07-28,Clinic,Healthcare,1.0,Mobile Wallet,False
33,high_earner,2026-07-29,Landlord Transfer,Rent,538.87,Cash,False
33,high_earner,2026-07-31,Walmart,Groceries,40.52,Credit Card,False
33,high_earner,2026-08-02,Pizza Hut,Dining,8.26,Debit Card,False
33,high_earner,2026-08-02,Hotel Booking,Travel,371.24,Mobile Wallet,False
33,high_earner,2026-08-03,Zara,Shopping,63.61,Credit Card,False
33,high_earner,2026-08-03,Airline Co,Travel,344.7,Credit Card,False
33,high_earner,2026-08-04,Landlord Transfer,Rent,446.63,Debit Card,False
33,high_earner,2026-08-05,Landlord Transfer,Rent,526.0,Mobile Wallet,False
33,high_earner,2026-08-05,Landlord Transfer,Rent,560.36,Cash,False
33,high_earner,2026-08-05,Local Mart,Groceries,48.1,Mobile Wallet,False
33,high_earner,2026-08-10,Airline Co,Travel,239.5,Cash,False
33,high_earner,2026-08-12,Airline Co,Travel,263.37,Mobile Wallet,False
33,high_earner,2026-08-15,Hotel Booking,Travel,243.48,Cash,False
33,high_earner,2026-08-15,Gas Company,Utilities,36.16,Credit Card,False
33,high_earner,2026-08-15,Amazon,Shopping,130.08,Cash,False
33,high_earner,2026-08-17,Pizza Hut,Dining,7.99,Debit Card,False
33,high_earner,2026-08-17,Walmart,Groceries,54.79,Debit Card,False
33,high_earner,2026-08-18,Walmart,Groceries,26.41,Cash,False
33,high_earner,2026-08-21,McDonalds,Dining,14.8,Credit Card,False
33,high_earner,2026-08-23,Hotel Booking,Travel,1.0,Cash,False
33,high_earner,2026-08-25,Local Mart,Groceries,25.46,Credit Card,False
33,high_earner,2026-08-26,Airline Co,Travel,167.57,Debit Card,False
33,high_earner,2026-08-26,Amazon,Shopping,1.18,Debit Card,False
33,high_earner,2026-08-26,McDonalds,Dining,24.59,Cash,False
33,high_earner,2026-08-27,Hotel Booking,Travel,410.2,Credit Card,False
33,high_earner,2026-08-27,Pizza Hut,Dining,18.98,Cash,False
33,high_earner,2026-08-27,Pharmacy,Healthcare,28.34,Mobile Wallet,False
33,high_earner,2026-08-27,McDonalds,Dining,26.46,Cash,False
33,high_earner,2026-08-28,IKEA,Shopping,67.79,Credit Card,False
33,high_earner,2026-08-30,Landlord Transfer,Rent,599.81,Cash,False
33,high_earner,2026-08-31,Landlord Transfer,Rent,298.73,Debit Card,False
34,student,2026-03-05,Walmart,Groceries,21.95,Credit Card,False
34,student,2026-03-06,Amazon,Shopping,44.44,Mobile Wallet,False
34,student,2026-03-07,Netflix,Entertainment,23.47,Mobile Wallet,False
34,student,2026-03-07,Shell Gas,Transport,3.18,Mobile Wallet,False
34,student,2026-03-07,Walmart,Groceries,45.52,Cash,False
34,student,2026-03-07,Coursera,Education,71.23,Debit Card,False
34,student,2026-03-10,Udemy,Education,35.29,Cash,False
34,student,2026-03-11,Carrefour,Groceries,43.67,Debit Card,False
34,student,2026-03-13,Netflix,Entertainment,9.88,Credit Card,False
34,student,2026-03-13,Local Cafe,Dining,8.03,Debit Card,False
34,student,2026-03-14,Starbucks,Dining,24.22,Debit Card,False
34,student,2026-03-14,Carrefour,Groceries,34.48,Mobile Wallet,False
34,student,2026-03-15,Netflix,Entertainment,16.21,Cash,False
34,student,2026-03-15,Carrefour,Groceries,63.82,Mobile Wallet,False
34,student,2026-03-18,Coursera,Education,15.41,Credit Card,False
34,student,2026-03-18,IKEA,Shopping,1.0,Debit Card,False
34,student,2026-03-18,Dental Care,Healthcare,40.8,Debit Card,False
34,student,2026-03-18,Bookstore,Education,11.35,Cash,False
34,student,2026-03-18,Spotify,Entertainment,9.21,Mobile Wallet,False
34,student,2026-03-18,Local Cafe,Dining,15.83,Cash,False
34,student,2026-03-19,Pizza Hut,Dining,5.62,Debit Card,False
34,student,2026-03-20,Walmart,Groceries,52.71,Mobile Wallet,False
34,student,2026-03-22,Local Mart,Groceries,40.96,Mobile Wallet,False
34,student,2026-03-24,McDonalds,Dining,37.07,Credit Card,False
34,student,2026-03-24,Tuition Center,Education,1.0,Debit Card,False
34,student,2026-03-26,Internet ISP,Utilities,60.24,Debit Card,False
34,student,2026-03-27,Spotify,Entertainment,14.14,Credit Card,False
34,student,2026-03-28,Coursera,Education,19.46,Debit Card,False
34,student,2026-03-29,Netflix,Entertainment,18.86,Debit Card,False
34,student,2026-03-29,Spotify,Entertainment,22.62,Credit Card,False
34,student,2026-03-31,McDonalds,Dining,18.79,Mobile Wallet,False
34,student,2026-04-02,Spotify,Entertainment,1.0,Debit Card,False
34,student,2026-04-02,Shell Gas,Transport,25.4,Credit Card,False
34,student,2026-04-02,Walmart,Groceries,49.85,Debit Card,False
34,student,2026-04-03,Uber,Transport,9.32,Credit Card,False
34,student,2026-04-03,Steam,Entertainment,5.15,Credit Card,False
34,student,2026-04-07,Local Mart,Groceries,16.66,Debit Card,False
34,student,2026-04-08,Fresh Foods,Groceries,41.44,Debit Card,False
34,student,2026-04-08,Carrefour,Groceries,37.87,Credit Card,False
34,student,2026-04-08,Zara,Shopping,133.22,Cash,False
34,student,2026-04-09,Steam,Entertainment,30.22,Mobile Wallet,False
34,student,2026-04-09,Pizza Hut,Dining,18.88,Mobile Wallet,False
34,student,2026-04-09,Clinic,Healthcare,65.78,Debit Card,False
34,student,2026-04-09,Careem,Transport,11.25,Mobile Wallet,False
34,student,2026-04-11,Shell Gas,Transport,8.65,Debit Card,False
34,student,2026-04-13,Starbucks,Dining,8.35,Mobile Wallet,False
34,student,2026-04-13,Fresh Foods,Groceries,55.83,Cash,False
34,student,2026-04-17,Local Cafe,Dining,25.53,Credit Card,False
34,student,2026-04-18,Cinema,Entertainment,1.0,Credit Card,False
34,student,2026-04-19,IKEA,Shopping,7.42,Mobile Wallet,False
