user_id,category,year_month,amount
37,Healthcare,2026-03,58.89
37,Healthcare,2026-04,88.12
37,Healthcare,2026-06,19.71
37,Healthcare,2026-07,62.11
37,Healthcare,2026-08,125.58
37,Rent,2026-03,4036.55
37,Rent,2026-04,2980.08
37,Rent,2026-05,2728.36
37,Rent,2026-06,1160.56
37,Rent,2026-07,3873.67
37,Rent,2026-08,2510.0699999999997
37,Shopping,2026-03,742.1899999999999
37,Shopping,2026-04,497.41
37,Shopping,2026-05,233.76999999999998
37,Shopping,2026-06,299.39
37,Shopping,2026-07,373.88
37,Shopping,2026-08,464.79
37,Travel,2026-03,528.28
37,Travel,2026-04,1859.82
37,Travel,2026-05,1365.47
37,Travel,2026-06,1043.19
37,Travel,2026-07,1349.01
37,Travel,2026-08,1774.19
37,Travel,2026-09,295.19
37,Utilities,2026-03,73.65
37,Utilities,2026-04,202.8
37,Utilities,2026-05,161.51
37,Utilities,2026-06,124.21
37,Utilities,2026-07,69.06
37,Utilities,2026-08,190.23
38,Dining,2026-03,14.28
38,Dining,2026-04,33.49
38,Dining,2026-05,92.53999999999999
38,Dining,2026-06,115.62
38,Dining,2026-07,48.33
38,Dining,2026-08,137.15
38,Entertainment,2026-03,27.65
38,Entertainment,2026-04,98.21
38,Entertainment,2026-05,29.41
38,Entertainment,2026-06,11.72
38,Entertainment,2026-07,128.36
38,Entertainment,2026-08,12.77
38,Groceries,2026-03,200.99
38,Groceries,2026-04,232.62
38,Groceries,2026-05,317.19
38,Groceries,2026-06,64.32
38,Groceries,2026-07,84.48
38,Groceries,2026-08,269.07
38,Healthcare,2026-04,99.31
38,Healthcare,2026-05,50.93
38,Healthcare,2026-08,103.63
38,Rent,2026-03,2605.85
38,Rent,2026-04,4981.38
38,Rent,2026-05,5938.84
38,Rent,2026-06,4828.17
38,Rent,2026-07,4754.45
38,Rent,2026-08,2161.85
38,Rent,2026-09,386.8
38,Shopping,2026-03,314.6
38,Shopping,2026-04,747.97
38,Shopping,2026-05,656.11
38,Shopping,2026-06,268.32
38,Shopping,2026-07,181.44
38,Shopping,2026-08,475.76
38,Shopping,2026-09,26.83
38,Travel,2026-03,2002.15
38,Travel,2026-04,1781.38
38,Travel,2026-05,570.4
38,Travel,2026-06,749.23
38,Travel,2026-07,1678.83
38,Travel,2026-08,1790.31
38,Utilities,2026-03,88.27
38,Utilities,2026-04,73.43
38,Utilities,2026-06,129.14
38,Utilities,2026-07,39.6
39,Dining,2026-03,64.74000000000001
39,Dining,2026-04,93.26
39,Dining,2026-05,97.33
39,Dining,2026-06,39.010000000000005
39,Dining,2026-07,151.56
39,Dining,2026-08,181.63
39,Entertainment,2026-03,69.50999999999999
39,Entertainment,2026-04,47.730000000000004
39,Entertainment,2026-05,73.15
39,Entertainment,2026-06,36.94
39,Entertainment,2026-07,84.14999999999999
39,Entertainment,2026-08,11.03
39,Groceries,2026-03,247.14000000000001
39,Groceries,2026-04,201.24
39,Groceries,2026-05,26.46
39,Groceries,2026-06,60.48
39,Groceries,2026-07,45.76
39,Groceries,2026-08,249.58
39,Healthcare,2026-04,177.95
39,Healthcare,2026-05,20.0
39,Healthcare,2026-06,150.06
39,Healthcare,2026-08,11.33
39,Rent,2026-03,4005.08
39,Rent,2026-04,853.53
39,Rent,2026-05,3167.2599999999998
39,Rent,2026-06,2175.74
39,Rent,2026-07,2517.81
39,Rent,2026-08,3537.9700000000003
39,Rent,2026-09,581.69
39,Shopping,2026-03,717.09
39,Shopping,2026-04,316.89
39,Shopping,2026-05,371.04
39,Shopping,2026-06,416.89
39,Shopping,2026-07,285.63
39,Shopping,2026-08,197.29
39,Travel,2026-03,1013.9100000000001
39,Travel,2026-04,3285.41
39,Travel,2026-05,1959.22
39,Travel,2026-06,256.72
39,Travel,2026-07,852.21
39,Travel,2026-08,2107.96
39,Utilities,2026-03,104.64
39,Utilities,2026-04,290.98
39,Utilities,2026-05,151.62
39,Utilities,2026-06,81.59
39,Utilities,2026-07,109.68
40,Dining,2026-03,159.48
40,Dining,2026-04,173.4
40,Dining,2026-05,73.03
40,Dining,2026-06,87.18
40,Dining,2026-07,165.22
40,Dining,2026-08,53.3
40,Entertainment,2026-03,25.560000000000002
40,Entertainment,2026-04,87.33
40,Entertainment,2026-05,51.61
40,Entertainment,2026-06,76.64
40,Entertainment,2026-07,58.71
40,Entertainment,2026-08,54.62
40,Groceries,2026-03,160.31
40,Groceries,2026-04,177.56
40,Groceries,2026-05,322.73
40,Groceries,2026-06,209.34
40,Groceries,2026-07,192.23
40,Groceries,2026-08,126.44
40,Healthcare,2026-05,110.16
40,Healthcare,2026-06,41.31
40,Healthcare,2026-08,22.79
40,Rent,2026-03,2479.13
40,Rent,2026-05,524.44
40,Rent,2026-06,3042.42
40,Rent,2026-07,3072.13
40,Rent,2026-08,376.9
40,Shopping,2026-03,364.03
40,Shopping,2026-04,432.76
40,Shopping,2026-05,255.57999999999998
40,Shopping,2026-06,240.74
40,Shopping,2026-07,439.32
40,Shopping,2026-08,229.85
40,Transport,2026-03,73.32000000000001
40,Transport,2026-04,79.81
40,Transport,2026-05,38.7
40,Transport,2026-06,110.71
40,Transport,2026-07,109.89
40,Transport,2026-08,11.71
40,Travel,2026-04,256.62
40,Travel,2026-05,153.12
40,Travel,2026-06,235.37
40,Travel,2026-07,356.22
40,Travel,2026-08,431.71000000000004
40,Utilities,2026-03,215.45
40,Utilities,2026-04,71.04
40,Utilities,2026-05,188.26
40,Utilities,2026-06,63.29
40,Utilities,2026-07,86.46
40,Utilities,2026-08,301.76
40,Utilities,2026-09,67.91
41,Dining,2026-03,146.48000000000002
41,Dining,2026-04,185.95
41,Dining,2026-05,123.14
41,Dining,2026-06,113.19
41,Dining,2026-07,207.65
41,Dining,2026-08,69.71
41,Entertainment,2026-03,36.85
41,Entertainment,2026-04,46.12
41,Entertainment,2026-05,51.36
41,Entertainment,2026-06,45.92
41,Entertainment,2026-07,18.72
41,Entertainment,2026-08,16.38
41,Groceries,2026-03,73.21000000000001
41,Groceries,2026-04,153.14
41,Groceries,2026-05,142.83
41,Groceries,2026-06,111.18
41,Groceries,2026-07,327.33
41,Groceries,2026-08,187.57
41,Healthcare,2026-04,13.44
41,Healthcare,2026-06,1.91
41,Rent,2026-03,1039.8899999999999
41,Rent,2026-04,3366.07
41,Rent,2026-05,1106.7
41,Rent,2026-06,2485.5
41,Rent,2026-07,6075.62
41,Rent,2026-08,1855.22
41,Shopping,2026-03,331.81
41,Shopping,2026-04,357.7
41,Shopping,2026-05,570.89
41,Shopping,2026-06,380.75
41,Shopping,2026-07,555.79
41,Shopping,2026-08,229.14
41,Transport,2026-03,72.62
41,Transport,2026-04,60.82
41,Transport,2026-05,69.28999999999999
41,Transport,2026-06,30.12
41,Transport,2026-07,87.21
41,Transport,2026-08,104.66
41,Travel,2026-03,384.04
41,Travel,2026-06,288.05
41,Travel,2026-07,370.31
41,Travel,2026-08,937.29
41,Utilities,2026-05,193.56
41,Utilities,2026-06,218.32
41,Utilities,2026-07,228.9
41,Utilities,2026-08,252.01999999999998
42,Dining,2026-03,42.53
42,Dining,2026-04,220.36
42,Dining,2026-05,234.32
42,Dining,2026-06,124.53
42,Dining,2026-07,141.41
42,Dining,2026-08,58.01
42,Dining,2026-09,14.35
42,Entertainment,2026-03,59.08
42,Entertainment,2026-04,108.29
42,Entertainment,2026-05,47.19
42,Entertainment,2026-06,173.48
42,Entertainment,2026-07,38.099999999999994
42,Entertainment,2026-08,71.22
42,Groceries,2026-03,159.23
42,Groceries,2026-04,14.8
42,Groceries,2026-05,92.07
42,Groceries,2026-06,73.41
42,Groceries,2026-07,149.87
42,Groceries,2026-08,130.19
42,Groceries,2026-09,22.68
42,Healthcare,2026-03,12.01
42,Healthcare,2026-05,68.47
42,Healthcare,2026-06,37.92
42,Healthcare,2026-07,55.12
42,Healthcare,2026-08,19.63
42,Rent,2026-03,1665.94
42,Rent,2026-04,3102.91
42,Rent,2026-05,5837.27
42,Rent,2026-06,6871.62
42,Rent,2026-07,2439.34
42,Rent,2026-08,3265.39
42,Shopping,2026-03,637.74
42,Shopping,2026-04,221.02
42,Shopping,2026-05,158.63000000000002
42,Shopping,2026-06,289.52
42,Shopping,2026-07,371.36
42,Shopping,2026-08,740.62
42,Travel,2026-03,1579.31
42,Travel,2026-04,1412.44
42,Travel,2026-05,613.1500000000001
42,Travel,2026-06,1324.67
42,Travel,2026-07,1682.04
42,Travel,2026-08,2497.99
42,Utilities,2026-03,105.25
42,Utilities,2026-04,76.27
42,Utilities,2026-05,225.78
42,Utilities,2026-06,62.69
42,Utilities,2026-07,58.99
42,Utilities,2026-08,253.55
43,Dining,2026-03,148.72
43,Dining,2026-04,108.13
43,Dining,2026-05,137.12
43,Dining,2026-06,142.69
43,Dining,2026-07,79.66
43,Dining,2026-08,245.74
43,Entertainment,2026-03,67.66
43,Entertainment,2026-05,85.6
43,Entertainment,2026-06,32.63
43,Entertainment,2026-07,71.50999999999999
43,Entertainment,2026-08,84.95
43,Entertainment,2026-09,18.41
43,Groceries,2026-03,145.76
43,Groceries,2026-04,175.60999999999999
43,Groceries,2026-05,433.25
43,Groceries,2026-06,285.06
43,Groceries,2026-07,167.68
43,Groceries,2026-08,364.68
43,Healthcare,2026-06,72.5
43,Healthcare,2026-07,104.02
43,Healthcare,2026-08,73.44999999999999
43,Rent,2026-03,588.78
43,Rent,2026-04,1749.06
43,Rent,2026-05,1914.31
43,Rent,2026-06,1783.27
43,Rent,2026-07,2452.54
43,Rent,2026-08,2290.66
43,Shopping,2026-03,307.49
43,Shopping,2026-04,261.83
43,Shopping,2026-05,71.49000000000001
43,Shopping,2026-06,414.58
43,Shopping,2026-07,435.64
43,Shopping,2026-08,450.18
43,Transport,2026-03,16.880000000000003
43,Transport,2026-04,44.86
43,Transport,2026-05,116.42999999999999
43,Transport,2026-06,130.72
43,Transport,2026-07,19.03
43,Transport,2026-08,104.22999999999999
43,Travel,2026-03,784.45
43,Travel,2026-04,207.23
43,Travel,2026-06,644.1899999999999
43,Travel,2026-07,213.6
43,Travel,2026-08,259.88
43,Utilities,2026-03,262.0
43,Utilities,2026-04,356.08
43,Utilities,2026-05,158.08999999999997
43,Utilities,2026-06,144.97
43,Utilities,2026-07,60.49
43,Utilities,2026-08,84.23
44,Dining,2026-03,48.11
44,Dining,2026-04,75.36
44,Dining,2026-05,107.7
44,Dining,2026-06,135.82999999999998
44,Dining,2026-07,117.65
44,Dining,2026-08,105.66
44,Entertainment,2026-03,25.22
44,Entertainment,2026-04,44.519999999999996
44,Entertainment,2026-05,47.620000000000005
44,Entertainment,2026-06,51.99
44,Entertainment,2026-07,30.95
44,Entertainment,2026-08,142.52
44,Groceries,2026-03,681.12
44,Groceries,2026-04,87.94
44,Groceries,2026-05,196.35
44,Groceries,2026-06,62.480000000000004
44,Groceries,2026-07,445.33
44,Groceries,2026-08,295.35
44,Groceries,2026-09,45.07
44,Healthcare,2026-03,61.74
44,Healthcare,2026-06,23.87
44,Healthcare,2026-07,75.19
44,Healthcare,2026-08,101.28
44,Rent,2026-03,943.95
44,Rent,2026-04,1778.2399999999998
44,Rent,2026-05,1165.01
44,Rent,2026-06,1558.49
44,Rent,2026-07,2232.75
44,Rent,2026-08,953.24
44,Shopping,2026-03,380.78
44,Shopping,2026-04,341.95
44,Shopping,2026-05,166.73
44,Shopping,2026-06,193.39
44,Shopping,2026-07,173.47
44,Shopping,2026-08,348.92
44,Transport,2026-03,40.05
44,Transport,2026-04,60.53
44,Transport,2026-05,282.39000000000004
44,Transport,2026-06,48.61
44,Transport,2026-07,89.22
44,Transport,2026-08,106.78999999999999
44,Travel,2026-04,801.53
44,Travel,2026-05,329.23
44,Utilities,2026-03,183.7
44,Utilities,2026-04,156.64999999999998
44,Utilities,2026-05,127.98
44,Utilities,2026-06,155.57
44,Utilities,2026-07,347.29999999999995
44,Utilities,2026-08,120.75999999999999
45,Dining,2026-03,71.28
45,Dining,2026-04,133.65
45,Dining,2026-05,141.67
45,Dining,2026-06,130.04
45,Dining,2026-07,82.97
45,Dining,2026-08,142.02
45,Entertainment,2026-03,43.76
45,Entertainment,2026-04,80.08
45,Entertainment,2026-05,110.66
45,Entertainment,2026-06,67.71000000000001
45,Entertainment,2026-07,125.08
45,Entertainment,2026-08,100.56
45,Groceries,2026-03,257.26
45,Groceries,2026-04,464.05
45,Groceries,2026-05,217.41
45,Groceries,2026-06,290.42
45,Groceries,2026-07,203.35
45,Groceries,2026-08,224.14
45,Healthcare,2026-05,116.63
45,Healthcare,2026-07,54.63
45,Healthcare,2026-08,35.25
45,Rent,2026-03,2229.5
45,Rent,2026-04,3590.25
45,Rent,2026-05,1172.49
45,Rent,2026-06,528.37
45,Rent,2026-07,2407.53
45,Rent,2026-08,1280.46
45,Shopping,2026-03,500.49
45,Shopping,2026-04,192.47
45,Shopping,2026-05,311.54999999999995
45,Shopping,2026-06,222.06
45,Shopping,2026-07,377.64
45,Shopping,2026-08,309.72
45,Transport,2026-03,179.88
45,Transport,2026-04,41.44
45,Transport,2026-05,38.79
45,Transport,2026-06,108.17999999999999
45,Transport,2026-07,83.53
45,Transport,2026-08,57.849999999999994
45,Travel,2026-05,184.0
45,Travel,2026-06,55.04
45,Travel,2026-08,87.34
45,Travel,2026-09,307.24
45,Utilities,2026-03,277.62
45,Utilities,2026-04,66.36
45,Utilities,2026-05,254.31
45,Utilities,2026-06,429.48
45,Utilities,2026-07,888.64
45,Utilities,2026-08,154.83
45,Utilities,2026-09,78.82
46,Dining,2026-03,147.08
46,Dining,2026-04,558.28
46,Dining,2026-05,148.74
46,Dining,2026-06,72.39
46,Dining,2026-07,159.03
46,Dining,2026-08,111.29
46,Education,2026-03,92.42
46,Education,2026-04,50.45
46,Education,2026-05,142.29000000000002
46,Education,2026-06,136.57
46,Education,2026-07,57.85
46,Education,2026-08,219.79
46,Entertainment,2026-03,90.35
46,Entertainment,2026-04,72.11
46,Entertainment,2026-05,238.59
46,Entertainment,2026-06,43.82
46,Entertainment,2026-07,97.61999999999999
46,Entertainment,2026-08,135.88
46,Entertainment,2026-09,1.0
46,Groceries,2026-03,154.03
46,Groceries,2026-04,461.07
46,Groceries,2026-05,512.96
46,Groceries,2026-06,214.17000000000002
46,Groceries,2026-07,312.66
46,Groceries,2026-08,320.17
46,Healthcare,2026-03,37.81
46,Healthcare,2026-05,91.37
46,Healthcare,2026-06,33.66
46,Healthcare,2026-07,29.08
46,Shopping,2026-03,166.94
46,Shopping,2026-04,169.08
46,Shopping,2026-05,172.6
46,Shopping,2026-06,398.8
46,Shopping,2026-07,154.6
46,Shopping,2026-08,114.84
46,Transport,2026-03,9.17
46,Transport,2026-04,71.45
46,Transport,2026-05,58.12
46,Transport,2026-06,102.46000000000001
46,Transport,2026-07,105.87
46,Transport,2026-08,73.42999999999999
46,Utilities,2026-03,6.53
46,Utilities,2026-06,94.34
46,Utilities,2026-07,83.28
46,Utilities,2026-08,155.94
47,Dining,2026-03,91.37
47,Dining,2026-04,24.310000000000002
47,Dining,2026-05,87.5
47,Dining,2026-06,129.99
47,Dining,2026-07,32.980000000000004
47,Dining,2026-08,143.27
47,Entertainment,2026-04,42.69
47,Entertainment,2026-05,64.53999999999999
47,Entertainment,2026-06,33.47
47,Entertainment,2026-07,145.52
47,Entertainment,2026-08,16.45
47,Entertainment,2026-09,7.82
47,Groceries,2026-03,159.45
47,Groceries,2026-04,282.34
47,Groceries,2026-05,166.77
47,Groceries,2026-06,121.43
47,Groceries,2026-07,214.48000000000002
47,Groceries,2026-08,137.65
47,Healthcare,2026-03,54.24
47,Healthcare,2026-04,110.78
47,Healthcare,2026-05,42.89
47,Healthcare,2026-06,41.66
47,Healthcare,2026-07,109.24
47,Healthcare,2026-08,10.47
47,Rent,2026-03,2040.4499999999998
47,Rent,2026-04,4583.03
47,Rent,2026-05,4396.33
47,Rent,2026-06,2342.1
47,Rent,2026-07,2486.2
47,Rent,2026-08,3821.87
47,Rent,2026-09,592.24
47,Shopping,2026-03,154.88
47,Shopping,2026-04,633.9
47,Shopping,2026-05,335.24
47,Shopping,2026-06,288.54
47,Shopping,2026-07,233.38
47,Shopping,2026-08,483.93
47,Shopping,2026-09,74.33
47,Travel,2026-03,2104.5
47,Travel,2026-04,5783.379999999999
47,Travel,2026-05,1358.69
47,Travel,2026-06,1253.53
47,Travel,2026-07,2166.17
47,Travel,2026-08,1888.34
47,Utilities,2026-03,52.1
47,Utilities,2026-04,203.17000000000002
47,Utilities,2026-05,303.40999999999997
47,Utilities,2026-06,151.69
47,Utilities,2026-07,145.57999999999998
48,Dining,2026-03,145.53
48,Dining,2026-04,107.64
48,Dining,2026-05,47.97
48,Dining,2026-06,114.76
48,Dining,2026-07,70.17
48,Dining,2026-08,157.97
48,Entertainment,2026-03,107.14
48,Entertainment,2026-04,62.46
48,Entertainment,2026-05,41.26
48,Entertainment,2026-06,72.33000000000001
48,Entertainment,2026-07,29.509999999999998
48,Entertainment,2026-08,78.69
48,Entertainment,2026-09,22.02
48,Groceries,2026-03,174.62
48,Groceries,2026-04,54.2
48,Groceries,2026-05,110.74
48,Groceries,2026-06,81.81
48,Groceries,2026-07,314.99
48,Groceries,2026-08,152.91
48,Healthcare,2026-03,55.48
48,Healthcare,2026-04,22.48
48,Healthcare,2026-05,19.62
48,Healthcare,2026-06,96.67
48,Healthcare,2026-07,1.0
48,Healthcare,2026-08,173.7
48,Rent,2026-03,1615.1
48,Rent,2026-04,6201.0199999999995
48,Rent,2026-05,3160.61
48,Rent,2026-06,345.59
48,Rent,2026-07,4134.01
48,Rent,2026-08,1116.23
48,Shopping,2026-03,551.15
48,Shopping,2026-04,611.9399999999999
48,Shopping,2026-05,522.95
48,Shopping,2026-06,270.5
48,Shopping,2026-07,755.69
48,Shopping,2026-08,339.83000000000004
48,Travel,2026-03,1138.2
48,Travel,2026-04,1370.54
48,Travel,2026-05,1576.67
48,Travel,2026-06,1228.04
48,Travel,2026-07,1818.16
48,Travel,2026-08,3934.66
48,Travel,2026-09,168.73
48,Utilities,2026-03,36.63
48,Utilities,2026-04,114.74000000000001
48,Utilities,2026-05,96.39
48,Utilities,2026-06,194.54000000000002
48,Utilities,2026-07,50.87
48,Utilities,2026-08,259.65
49,Dining,2026-03,109.62
49,Dining,2026-04,166.66
49,Dining,2026-05,195.84
49,Dining,2026-06,242.98
49,Dining,2026-07,241.45999999999998
49,Dining,2026-08,137.07
49,Entertainment,2026-03,38.06
49,Entertainment,2026-04,86.07
49,Entertainment,2026-06,14.73
49,Entertainment,2026-07,26.15
49,Entertainment,2026-08,99.22
49,Groceries,2026-03,187.14000000000001
49,Groceries,2026-04,261.29
49,Groceries,2026-05,239.4
49,Groceries,2026-06,70.05
49,Groceries,2026-07,271.4
49,Groceries,2026-08,155.43
49,Healthcare,2026-08,53.39
49,Rent,2026-03,2165.6499999999996
49,Rent,2026-04,3293.15
49,Rent,2026-05,830.22
49,Rent,2026-06,2020.1000000000001
49,Rent,2026-07,4034.86
49,Rent,2026-08,4812.64
49,Shopping,2026-03,266.9
49,Shopping,2026-04,215.69
49,Shopping,2026-05,461.81
49,Shopping,2026-06,98.33
49,Shopping,2026-07,169.15
49,Shopping,2026-08,162.01999999999998
49,Transport,2026-03,63.57
49,Transport,2026-04,36.27
49,Transport,2026-05,68.76
49,Transport,2026-06,53.3
49,Transport,2026-07,45.08
49,Transport,2026-08,92.27
49,Transport,2026-09,12.86
49,Travel,2026-03,394.47
49,Travel,2026-05,773.38
49,Travel,2026-07,727.3900000000001
49,Travel,2026-08,77.7
49,Utilities,2026-03,83.57
49,Utilities,2026-04,158.29
49,Utilities,2026-05,376.11
49,Utilities,2026-06,131.36
49,Utilities,2026-07,135.34
49,Utilities,2026-08,266.19
50,Dining,2026-03,55.82
50,Dining,2026-04,107.86
50,Dining,2026-05,72.88
50,Dining,2026-06,26.03
50,Dining,2026-07,176.4
50,Dining,2026-08,142.69
50,Entertainment,2026-03,48.48
50,Entertainment,2026-04,91.91
50,Entertainment,2026-05,61.980000000000004
50,Entertainment,2026-06,46.769999999999996
50,Entertainment,2026-07,14.42
50,Entertainment,2026-08,32.22
50,Groceries,2026-03,66.19
50,Groceries,2026-04,47.87
50,Groceries,2026-05,154.12
50,Groceries,2026-06,168.37
50,Groceries,2026-07,169.15
50,Groceries,2026-08,221.53
50,Healthcare,2026-03,1.0
50,Healthcare,2026-05,57.97
50,Healthcare,2026-06,57.39
50,Healthcare,2026-07,58.46
50,Healthcare,2026-08,9.87
50,Rent,2026-03,473.82
50,Rent,2026-04,2139.34
50,Rent,2026-05,3322.61
50,Rent,2026-06,2833.45
50,Rent,2026-07,3330.42
50,Rent,2026-08,1892.92
50,Rent,2026-09,441.64
50,Shopping,2026-03,480.06
50,Shopping,2026-04,486.4
50,Shopping,2026-05,312.16
50,Shopping,2026-06,354.89
50,Shopping,2026-07,392.19
50,Shopping,2026-08,618.37
50,Shopping,2026-09,120.57
50,Travel,2026-03,1959.62
50,Travel,2026-04,3312.26
50,Travel,2026-05,2212.2000000000003
50,Travel,2026-06,2305.13
50,Travel,2026-07,1675.91
50,Travel,2026-08,2928.32
50,Utilities,2026-03,62.3
50,Utilities,2026-04,32.9
50,Utilities,2026-05,148.4
50,Utilities,2026-06,187.35
50,Utilities,2026-07,252.86
